Data defunció,Codi Comarca,Comarca,Codi Sexe,Sexe,Nombre defuncions
24/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
24/03/2021,40,VALLES OCCIDENTAL,0,Home,1
23/03/2021,02,ALT EMPORDA,0,Home,1
23/03/2021,08,BAIX CAMP,0,Home,1
23/03/2021,08,BAIX CAMP,1,Dona,1
23/03/2021,10,BAIX EMPORDA,1,Dona,1
23/03/2021,11,BAIX LLOBREGAT,0,Home,1
23/03/2021,13,BARCELONES,0,Home,10
23/03/2021,13,BARCELONES,1,Dona,4
23/03/2021,18,GARRIGUES,1,Dona,1
23/03/2021,21,MARESME,1,Dona,1
23/03/2021,24,OSONA,0,Home,1
23/03/2021,24,OSONA,1,Dona,1
23/03/2021,40,VALLES OCCIDENTAL,1,Dona,2
22/03/2021,02,ALT EMPORDA,0,Home,1
22/03/2021,02,ALT EMPORDA,1,Dona,1
22/03/2021,03,ALT PENEDES,1,Dona,1
22/03/2021,04,ALT URGELL,1,Dona,1
22/03/2021,06,ANOIA,0,Home,1
22/03/2021,07,BAGES,0,Home,1
22/03/2021,13,BARCELONES,0,Home,3
22/03/2021,13,BARCELONES,1,Dona,2
22/03/2021,20,GIRONES,0,Home,1
22/03/2021,21,MARESME,0,Home,1
22/03/2021,42,MOIANÈS,0,Home,1
22/03/2021,24,OSONA,1,Dona,1
22/03/2021,40,VALLES OCCIDENTAL,1,Dona,2
22/03/2021,40,VALLES OCCIDENTAL,0,Home,2
22/03/2021,41,VALLES ORIENTAL,0,Home,1
22/03/2021,41,VALLES ORIENTAL,1,Dona,1
21/03/2021,02,ALT EMPORDA,0,Home,1
21/03/2021,03,ALT PENEDES,0,Home,1
21/03/2021,07,BAGES,0,Home,1
21/03/2021,11,BAIX LLOBREGAT,1,Dona,1
21/03/2021,11,BAIX LLOBREGAT,0,Home,1
21/03/2021,12,BAIX PENEDES,0,Home,1
21/03/2021,13,BARCELONES,1,Dona,3
21/03/2021,13,BARCELONES,0,Home,3
21/03/2021,23,NOGUERA,1,Dona,1
21/03/2021,28,PLA DE L'ESTANY,1,Dona,2
21/03/2021,31,RIPOLLES,1,Dona,1
21/03/2021,34,SELVA,0,Home,1
21/03/2021,41,VALLES ORIENTAL,0,Home,1
20/03/2021,06,ANOIA,0,Home,1
20/03/2021,11,BAIX LLOBREGAT,1,Dona,2
20/03/2021,11,BAIX LLOBREGAT,0,Home,2
20/03/2021,13,BARCELONES,1,Dona,4
20/03/2021,13,BARCELONES,0,Home,5
20/03/2021,21,MARESME,0,Home,1
20/03/2021,00,No classificat,,No classifcat,1
20/03/2021,24,OSONA,0,Home,1
20/03/2021,27,PLA D'URGELL,1,Dona,1
20/03/2021,34,SELVA,0,Home,1
20/03/2021,36,TARRAGONES,0,Home,1
20/03/2021,40,VALLES OCCIDENTAL,0,Home,1
20/03/2021,41,VALLES ORIENTAL,0,Home,1
19/03/2021,11,BAIX LLOBREGAT,0,Home,2
19/03/2021,13,BARCELONES,1,Dona,1
19/03/2021,13,BARCELONES,0,Home,2
19/03/2021,18,GARRIGUES,0,Home,1
19/03/2021,20,GIRONES,0,Home,1
19/03/2021,21,MARESME,0,Home,1
19/03/2021,41,VALLES ORIENTAL,0,Home,1
18/03/2021,06,ANOIA,0,Home,1
18/03/2021,07,BAGES,0,Home,1
18/03/2021,11,BAIX LLOBREGAT,0,Home,1
18/03/2021,13,BARCELONES,1,Dona,1
18/03/2021,13,BARCELONES,0,Home,1
18/03/2021,20,GIRONES,1,Dona,2
18/03/2021,21,MARESME,0,Home,1
17/03/2021,06,ANOIA,1,Dona,1
17/03/2021,06,ANOIA,0,Home,1
17/03/2021,13,BARCELONES,1,Dona,1
17/03/2021,13,BARCELONES,0,Home,2
17/03/2021,19,GARROTXA,0,Home,1
17/03/2021,21,MARESME,0,Home,1
17/03/2021,21,MARESME,1,Dona,1
17/03/2021,28,PLA DE L'ESTANY,0,Home,1
17/03/2021,27,PLA D'URGELL,1,Dona,1
17/03/2021,39,VALL D'ARAN,0,Home,1
17/03/2021,40,VALLES OCCIDENTAL,0,Home,1
17/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
17/03/2021,41,VALLES ORIENTAL,1,Dona,1
16/03/2021,07,BAGES,1,Dona,1
16/03/2021,07,BAGES,0,Home,1
16/03/2021,11,BAIX LLOBREGAT,0,Home,2
16/03/2021,13,BARCELONES,1,Dona,2
16/03/2021,13,BARCELONES,0,Home,4
16/03/2021,14,BERGUEDA,0,Home,1
16/03/2021,16,CONCA DE BARBERA,1,Dona,1
16/03/2021,19,GARROTXA,1,Dona,1
16/03/2021,19,GARROTXA,0,Home,1
16/03/2021,21,MARESME,0,Home,1
16/03/2021,28,PLA DE L'ESTANY,1,Dona,1
16/03/2021,27,PLA D'URGELL,0,Home,1
16/03/2021,33,SEGRIA,0,Home,1
16/03/2021,34,SELVA,1,Dona,1
16/03/2021,36,TARRAGONES,1,Dona,2
16/03/2021,39,VALL D'ARAN,0,Home,1
16/03/2021,40,VALLES OCCIDENTAL,0,Home,1
16/03/2021,41,VALLES ORIENTAL,1,Dona,1
15/03/2021,03,ALT PENEDES,1,Dona,1
15/03/2021,06,ANOIA,0,Home,1
15/03/2021,07,BAGES,1,Dona,1
15/03/2021,10,BAIX EMPORDA,0,Home,1
15/03/2021,12,BAIX PENEDES,1,Dona,1
15/03/2021,13,BARCELONES,0,Home,1
15/03/2021,13,BARCELONES,1,Dona,6
15/03/2021,14,BERGUEDA,1,Dona,1
15/03/2021,16,CONCA DE BARBERA,1,Dona,1
15/03/2021,17,GARRAF,0,Home,1
15/03/2021,17,GARRAF,1,Dona,1
15/03/2021,20,GIRONES,1,Dona,1
15/03/2021,20,GIRONES,0,Home,1
15/03/2021,40,VALLES OCCIDENTAL,0,Home,1
14/03/2021,03,ALT PENEDES,1,Dona,2
14/03/2021,11,BAIX LLOBREGAT,0,Home,3
14/03/2021,13,BARCELONES,1,Dona,5
14/03/2021,13,BARCELONES,0,Home,1
14/03/2021,21,MARESME,0,Home,1
14/03/2021,26,PALLARS SOBIRA,1,Dona,1
14/03/2021,27,PLA D'URGELL,0,Home,1
14/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
13/03/2021,01,ALT CAMP,0,Home,1
13/03/2021,03,ALT PENEDES,0,Home,1
13/03/2021,07,BAGES,0,Home,2
13/03/2021,11,BAIX LLOBREGAT,1,Dona,1
13/03/2021,13,BARCELONES,0,Home,4
13/03/2021,13,BARCELONES,1,Dona,2
13/03/2021,20,GIRONES,0,Home,1
13/03/2021,34,SELVA,1,Dona,1
13/03/2021,40,VALLES OCCIDENTAL,0,Home,3
13/03/2021,41,VALLES ORIENTAL,1,Dona,1
13/03/2021,41,VALLES ORIENTAL,0,Home,1
12/03/2021,06,ANOIA,1,Dona,1
12/03/2021,09,BAIX EBRE,0,Home,1
12/03/2021,11,BAIX LLOBREGAT,0,Home,1
12/03/2021,13,BARCELONES,0,Home,4
12/03/2021,13,BARCELONES,1,Dona,4
12/03/2021,21,MARESME,0,Home,1
12/03/2021,24,OSONA,1,Dona,1
12/03/2021,24,OSONA,0,Home,2
12/03/2021,34,SELVA,0,Home,1
12/03/2021,40,VALLES OCCIDENTAL,0,Home,1
12/03/2021,41,VALLES ORIENTAL,0,Home,1
11/03/2021,03,ALT PENEDES,1,Dona,2
11/03/2021,11,BAIX LLOBREGAT,0,Home,3
11/03/2021,13,BARCELONES,0,Home,2
11/03/2021,13,BARCELONES,1,Dona,3
11/03/2021,15,CERDANYA,0,Home,1
11/03/2021,24,OSONA,0,Home,1
11/03/2021,33,SEGRIA,0,Home,1
11/03/2021,36,TARRAGONES,0,Home,1
11/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
11/03/2021,41,VALLES ORIENTAL,0,Home,1
10/03/2021,03,ALT PENEDES,1,Dona,1
10/03/2021,06,ANOIA,0,Home,1
10/03/2021,07,BAGES,1,Dona,1
10/03/2021,08,BAIX CAMP,1,Dona,1
10/03/2021,09,BAIX EBRE,1,Dona,1
10/03/2021,10,BAIX EMPORDA,0,Home,1
10/03/2021,11,BAIX LLOBREGAT,1,Dona,3
10/03/2021,12,BAIX PENEDES,1,Dona,1
10/03/2021,13,BARCELONES,1,Dona,6
10/03/2021,13,BARCELONES,0,Home,5
10/03/2021,17,GARRAF,0,Home,1
10/03/2021,19,GARROTXA,1,Dona,1
10/03/2021,20,GIRONES,0,Home,1
10/03/2021,21,MARESME,1,Dona,1
10/03/2021,24,OSONA,0,Home,1
10/03/2021,24,OSONA,1,Dona,1
10/03/2021,34,SELVA,0,Home,1
10/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
09/03/2021,03,ALT PENEDES,1,Dona,1
09/03/2021,06,ANOIA,0,Home,1
09/03/2021,08,BAIX CAMP,1,Dona,1
09/03/2021,11,BAIX LLOBREGAT,0,Home,1
09/03/2021,13,BARCELONES,1,Dona,6
09/03/2021,13,BARCELONES,0,Home,5
09/03/2021,24,OSONA,1,Dona,1
09/03/2021,28,PLA DE L'ESTANY,0,Home,1
09/03/2021,34,SELVA,0,Home,2
09/03/2021,35,SOLSONES,0,Home,1
09/03/2021,40,VALLES OCCIDENTAL,0,Home,2
08/03/2021,07,BAGES,0,Home,1
08/03/2021,07,BAGES,1,Dona,1
08/03/2021,11,BAIX LLOBREGAT,0,Home,1
08/03/2021,13,BARCELONES,0,Home,5
08/03/2021,13,BARCELONES,1,Dona,3
08/03/2021,15,CERDANYA,1,Dona,1
08/03/2021,19,GARROTXA,1,Dona,1
08/03/2021,20,GIRONES,1,Dona,2
08/03/2021,21,MARESME,0,Home,3
08/03/2021,21,MARESME,1,Dona,2
08/03/2021,24,OSONA,0,Home,1
08/03/2021,28,PLA DE L'ESTANY,0,Home,1
08/03/2021,31,RIPOLLES,0,Home,1
08/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
08/03/2021,40,VALLES OCCIDENTAL,0,Home,1
08/03/2021,41,VALLES ORIENTAL,0,Home,2
07/03/2021,11,BAIX LLOBREGAT,0,Home,2
07/03/2021,13,BARCELONES,1,Dona,1
07/03/2021,13,BARCELONES,0,Home,5
07/03/2021,19,GARROTXA,1,Dona,1
07/03/2021,21,MARESME,0,Home,1
07/03/2021,24,OSONA,0,Home,2
07/03/2021,24,OSONA,1,Dona,1
07/03/2021,36,TARRAGONES,0,Home,1
07/03/2021,40,VALLES OCCIDENTAL,0,Home,3
07/03/2021,41,VALLES ORIENTAL,0,Home,1
06/03/2021,02,ALT EMPORDA,0,Home,1
06/03/2021,06,ANOIA,1,Dona,1
06/03/2021,11,BAIX LLOBREGAT,0,Home,1
06/03/2021,13,BARCELONES,1,Dona,7
06/03/2021,13,BARCELONES,0,Home,5
06/03/2021,17,GARRAF,0,Home,1
06/03/2021,20,GIRONES,0,Home,1
06/03/2021,21,MARESME,1,Dona,1
06/03/2021,21,MARESME,0,Home,1
06/03/2021,34,SELVA,0,Home,1
06/03/2021,40,VALLES OCCIDENTAL,0,Home,2
06/03/2021,40,VALLES OCCIDENTAL,1,Dona,2
06/03/2021,41,VALLES ORIENTAL,1,Dona,1
06/03/2021,41,VALLES ORIENTAL,0,Home,2
05/03/2021,03,ALT PENEDES,0,Home,1
05/03/2021,07,BAGES,0,Home,1
05/03/2021,11,BAIX LLOBREGAT,0,Home,2
05/03/2021,13,BARCELONES,1,Dona,3
05/03/2021,13,BARCELONES,0,Home,9
05/03/2021,33,SEGRIA,1,Dona,1
05/03/2021,34,SELVA,0,Home,1
05/03/2021,40,VALLES OCCIDENTAL,0,Home,1
05/03/2021,41,VALLES ORIENTAL,1,Dona,1
04/03/2021,08,BAIX CAMP,0,Home,1
04/03/2021,11,BAIX LLOBREGAT,0,Home,2
04/03/2021,13,BARCELONES,0,Home,5
04/03/2021,13,BARCELONES,1,Dona,4
04/03/2021,19,GARROTXA,1,Dona,1
04/03/2021,21,MARESME,0,Home,1
04/03/2021,21,MARESME,1,Dona,2
04/03/2021,28,PLA DE L'ESTANY,1,Dona,1
04/03/2021,27,PLA D'URGELL,1,Dona,1
04/03/2021,31,RIPOLLES,1,Dona,1
04/03/2021,34,SELVA,1,Dona,1
04/03/2021,40,VALLES OCCIDENTAL,1,Dona,2
04/03/2021,40,VALLES OCCIDENTAL,0,Home,2
04/03/2021,41,VALLES ORIENTAL,0,Home,1
03/03/2021,07,BAGES,1,Dona,1
03/03/2021,08,BAIX CAMP,1,Dona,1
03/03/2021,11,BAIX LLOBREGAT,0,Home,2
03/03/2021,11,BAIX LLOBREGAT,1,Dona,2
03/03/2021,13,BARCELONES,1,Dona,9
03/03/2021,13,BARCELONES,0,Home,1
03/03/2021,17,GARRAF,0,Home,1
03/03/2021,19,GARROTXA,1,Dona,1
03/03/2021,21,MARESME,1,Dona,1
03/03/2021,21,MARESME,0,Home,3
03/03/2021,42,MOIANÈS,0,Home,1
03/03/2021,33,SEGRIA,0,Home,1
03/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
03/03/2021,40,VALLES OCCIDENTAL,0,Home,2
03/03/2021,41,VALLES ORIENTAL,0,Home,1
02/03/2021,11,BAIX LLOBREGAT,1,Dona,1
02/03/2021,13,BARCELONES,0,Home,10
02/03/2021,13,BARCELONES,1,Dona,4
02/03/2021,21,MARESME,1,Dona,1
02/03/2021,23,NOGUERA,0,Home,1
02/03/2021,24,OSONA,0,Home,1
02/03/2021,34,SELVA,1,Dona,3
02/03/2021,36,TARRAGONES,1,Dona,1
02/03/2021,37,TERRA ALTA,0,Home,1
02/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
02/03/2021,40,VALLES OCCIDENTAL,0,Home,1
01/03/2021,01,ALT CAMP,1,Dona,1
01/03/2021,03,ALT PENEDES,1,Dona,1
01/03/2021,08,BAIX CAMP,1,Dona,1
01/03/2021,11,BAIX LLOBREGAT,1,Dona,1
01/03/2021,11,BAIX LLOBREGAT,0,Home,1
01/03/2021,13,BARCELONES,1,Dona,4
01/03/2021,13,BARCELONES,0,Home,6
01/03/2021,17,GARRAF,0,Home,1
01/03/2021,17,GARRAF,1,Dona,1
01/03/2021,20,GIRONES,0,Home,1
01/03/2021,21,MARESME,0,Home,2
01/03/2021,28,PLA DE L'ESTANY,1,Dona,1
01/03/2021,33,SEGRIA,1,Dona,1
01/03/2021,34,SELVA,0,Home,1
01/03/2021,40,VALLES OCCIDENTAL,0,Home,3
01/03/2021,40,VALLES OCCIDENTAL,1,Dona,1
28/02/2021,02,ALT EMPORDA,0,Home,1
28/02/2021,02,ALT EMPORDA,1,Dona,1
28/02/2021,03,ALT PENEDES,0,Home,1
28/02/2021,11,BAIX LLOBREGAT,0,Home,1
28/02/2021,11,BAIX LLOBREGAT,1,Dona,1
28/02/2021,13,BARCELONES,0,Home,7
28/02/2021,13,BARCELONES,1,Dona,4
28/02/2021,21,MARESME,0,Home,1
28/02/2021,30,RIBERA D'EBRE,1,Dona,1
28/02/2021,40,VALLES OCCIDENTAL,0,Home,2
28/02/2021,41,VALLES ORIENTAL,0,Home,1
27/02/2021,03,ALT PENEDES,0,Home,1
27/02/2021,07,BAGES,0,Home,2
27/02/2021,08,BAIX CAMP,1,Dona,1
27/02/2021,09,BAIX EBRE,1,Dona,1
27/02/2021,10,BAIX EMPORDA,0,Home,1
27/02/2021,11,BAIX LLOBREGAT,0,Home,2
27/02/2021,11,BAIX LLOBREGAT,1,Dona,1
27/02/2021,13,BARCELONES,0,Home,8
27/02/2021,13,BARCELONES,1,Dona,6
27/02/2021,17,GARRAF,0,Home,1
27/02/2021,19,GARROTXA,1,Dona,1
27/02/2021,19,GARROTXA,0,Home,1
27/02/2021,20,GIRONES,0,Home,1
27/02/2021,21,MARESME,0,Home,1
27/02/2021,00,No classificat,,No classifcat,1
27/02/2021,33,SEGRIA,0,Home,1
27/02/2021,36,TARRAGONES,1,Dona,1
27/02/2021,40,VALLES OCCIDENTAL,0,Home,2
27/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
26/02/2021,10,BAIX EMPORDA,0,Home,1
26/02/2021,11,BAIX LLOBREGAT,1,Dona,3
26/02/2021,12,BAIX PENEDES,1,Dona,1
26/02/2021,13,BARCELONES,1,Dona,2
26/02/2021,13,BARCELONES,0,Home,10
26/02/2021,19,GARROTXA,0,Home,1
26/02/2021,20,GIRONES,0,Home,1
26/02/2021,21,MARESME,0,Home,2
26/02/2021,28,PLA DE L'ESTANY,1,Dona,1
26/02/2021,33,SEGRIA,0,Home,1
26/02/2021,33,SEGRIA,1,Dona,1
26/02/2021,34,SELVA,0,Home,1
26/02/2021,38,URGELL,0,Home,1
26/02/2021,40,VALLES OCCIDENTAL,0,Home,2
26/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
25/02/2021,02,ALT EMPORDA,0,Home,1
25/02/2021,03,ALT PENEDES,0,Home,1
25/02/2021,07,BAGES,1,Dona,1
25/02/2021,11,BAIX LLOBREGAT,1,Dona,1
25/02/2021,11,BAIX LLOBREGAT,0,Home,1
25/02/2021,13,BARCELONES,0,Home,6
25/02/2021,13,BARCELONES,1,Dona,5
25/02/2021,19,GARROTXA,1,Dona,1
25/02/2021,20,GIRONES,0,Home,1
25/02/2021,21,MARESME,1,Dona,1
25/02/2021,24,OSONA,0,Home,2
25/02/2021,34,SELVA,0,Home,2
25/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
25/02/2021,40,VALLES OCCIDENTAL,0,Home,1
25/02/2021,41,VALLES ORIENTAL,1,Dona,2
25/02/2021,41,VALLES ORIENTAL,0,Home,1
24/02/2021,02,ALT EMPORDA,0,Home,1
24/02/2021,02,ALT EMPORDA,1,Dona,1
24/02/2021,03,ALT PENEDES,0,Home,1
24/02/2021,06,ANOIA,0,Home,1
24/02/2021,07,BAGES,1,Dona,1
24/02/2021,08,BAIX CAMP,0,Home,2
24/02/2021,13,BARCELONES,1,Dona,6
24/02/2021,13,BARCELONES,0,Home,8
24/02/2021,20,GIRONES,0,Home,1
24/02/2021,21,MARESME,0,Home,1
24/02/2021,21,MARESME,1,Dona,1
24/02/2021,27,PLA D'URGELL,1,Dona,1
24/02/2021,33,SEGRIA,0,Home,1
24/02/2021,38,URGELL,0,Home,1
24/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
24/02/2021,41,VALLES ORIENTAL,1,Dona,1
24/02/2021,41,VALLES ORIENTAL,0,Home,1
23/02/2021,08,BAIX CAMP,0,Home,1
23/02/2021,11,BAIX LLOBREGAT,0,Home,2
23/02/2021,13,BARCELONES,1,Dona,1
23/02/2021,13,BARCELONES,0,Home,4
23/02/2021,21,MARESME,0,Home,3
23/02/2021,24,OSONA,0,Home,3
23/02/2021,24,OSONA,1,Dona,1
23/02/2021,34,SELVA,1,Dona,1
23/02/2021,34,SELVA,0,Home,1
23/02/2021,40,VALLES OCCIDENTAL,0,Home,1
23/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
23/02/2021,41,VALLES ORIENTAL,0,Home,1
22/02/2021,03,ALT PENEDES,0,Home,1
22/02/2021,06,ANOIA,1,Dona,1
22/02/2021,11,BAIX LLOBREGAT,0,Home,3
22/02/2021,13,BARCELONES,0,Home,4
22/02/2021,13,BARCELONES,1,Dona,4
22/02/2021,19,GARROTXA,0,Home,1
22/02/2021,19,GARROTXA,1,Dona,1
22/02/2021,21,MARESME,0,Home,2
22/02/2021,21,MARESME,1,Dona,1
22/02/2021,33,SEGRIA,0,Home,1
22/02/2021,40,VALLES OCCIDENTAL,1,Dona,2
22/02/2021,40,VALLES OCCIDENTAL,0,Home,1
22/02/2021,41,VALLES ORIENTAL,0,Home,1
22/02/2021,41,VALLES ORIENTAL,1,Dona,1
21/02/2021,05,ALTA RIBAGORÇA,1,Dona,1
21/02/2021,06,ANOIA,0,Home,1
21/02/2021,06,ANOIA,1,Dona,1
21/02/2021,07,BAGES,1,Dona,2
21/02/2021,08,BAIX CAMP,0,Home,2
21/02/2021,10,BAIX EMPORDA,1,Dona,1
21/02/2021,11,BAIX LLOBREGAT,0,Home,1
21/02/2021,13,BARCELONES,0,Home,10
21/02/2021,13,BARCELONES,1,Dona,6
21/02/2021,20,GIRONES,0,Home,1
21/02/2021,21,MARESME,0,Home,1
21/02/2021,33,SEGRIA,0,Home,1
21/02/2021,36,TARRAGONES,1,Dona,1
21/02/2021,36,TARRAGONES,0,Home,1
21/02/2021,38,URGELL,0,Home,2
21/02/2021,40,VALLES OCCIDENTAL,1,Dona,2
20/02/2021,02,ALT EMPORDA,1,Dona,1
20/02/2021,03,ALT PENEDES,0,Home,1
20/02/2021,10,BAIX EMPORDA,1,Dona,1
20/02/2021,11,BAIX LLOBREGAT,0,Home,3
20/02/2021,13,BARCELONES,0,Home,8
20/02/2021,13,BARCELONES,1,Dona,1
20/02/2021,17,GARRAF,0,Home,4
20/02/2021,19,GARROTXA,1,Dona,1
20/02/2021,19,GARROTXA,0,Home,1
20/02/2021,21,MARESME,0,Home,3
20/02/2021,33,SEGRIA,1,Dona,1
20/02/2021,33,SEGRIA,0,Home,1
20/02/2021,40,VALLES OCCIDENTAL,0,Home,2
20/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
20/02/2021,41,VALLES ORIENTAL,1,Dona,1
19/02/2021,03,ALT PENEDES,1,Dona,1
19/02/2021,11,BAIX LLOBREGAT,1,Dona,1
19/02/2021,11,BAIX LLOBREGAT,0,Home,2
19/02/2021,13,BARCELONES,0,Home,2
19/02/2021,13,BARCELONES,1,Dona,5
19/02/2021,19,GARROTXA,0,Home,1
19/02/2021,21,MARESME,0,Home,2
19/02/2021,24,OSONA,1,Dona,2
19/02/2021,28,PLA DE L'ESTANY,0,Home,1
19/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
18/02/2021,09,BAIX EBRE,0,Home,1
18/02/2021,11,BAIX LLOBREGAT,1,Dona,3
18/02/2021,11,BAIX LLOBREGAT,0,Home,3
18/02/2021,13,BARCELONES,0,Home,13
18/02/2021,13,BARCELONES,1,Dona,4
18/02/2021,17,GARRAF,1,Dona,1
18/02/2021,19,GARROTXA,0,Home,2
18/02/2021,21,MARESME,1,Dona,2
18/02/2021,22,MONTSIA,0,Home,1
18/02/2021,24,OSONA,0,Home,1
18/02/2021,32,SEGARRA,0,Home,1
18/02/2021,34,SELVA,0,Home,1
18/02/2021,34,SELVA,1,Dona,2
18/02/2021,36,TARRAGONES,0,Home,2
18/02/2021,40,VALLES OCCIDENTAL,1,Dona,1
18/02/2021,40,VALLES OCCIDENTAL,0,Home,2
18/02/2021,41,VALLES ORIENTAL,0,Home,1
18/02/2021,41,VALLES ORIENTAL,1,Dona,1
17/02/2021,01,ALT CAMP,1,Dona,1
17/02/2021,02,ALT EMPORDA,0,Home,1
17/02/2021,03,ALT PENEDES,0,Home,1
17/02/2021,07,BAGES,1,Dona,1
17/02/2021,08,BAIX CAMP,1,Dona,1
17/02/2021,08,BAIX CAMP,0,Home,1
17/02/2021,10,BAIX EMPORDA,1,Dona,1
17/02/2021,11,BAIX LLOBREGAT,0,Home,1
17/02/2021,11,BAIX LLOBREGAT,1,Dona,1
17/02/2021,12,BAIX PENEDES,0,Home,1
17/02/2021,13,BARCELONES,1,Dona,1
17/02/2021,13,BARCELONES,0,Home,12
17/02/2021,19,GARROTXA,0,Home,1
17/02/2021,20,GIRONES,0,Home,1
17/02/2021,21,MARESME,0,Home,2
17/02/2021,21,MARESME,1,Dona,1
17/02/2021,23,NOGUERA,1,Dona,1
17/02/2021,24,OSONA,0,Home,1
17/02/2021,27,PLA D'URGELL,0,Home,1
17/02/2021,34,SELVA,1,Dona,1
17/02/2021,34,SELVA,0,Home,1
17/02/2021,35,SOLSONES,0,Home,1
17/02/2021,36,TARRAGONES,0,Home,1
17/02/2021,40,VALLES OCCIDENTAL,1,Dona,2
17/02/2021,40,VALLES OCCIDENTAL,0,Home,2
17/02/2021,41,VALLES ORIENTAL,0,Home,1
17/02/2021,41,VALLES ORIENTAL,1,Dona,1
16/02/2021,02,ALT EMPORDA,0,Home,1
16/02/2021,02,ALT EMPORDA,1,Dona,2
16/02/2021,08,BAIX CAMP,0,Home,1
16/02/2021,09,BAIX EBRE,1,Dona,1
16/02/2021,11,BAIX LLOBREGAT,0,Home,3
16/02/2021,13,BARCELONES,1,Dona,7
16/02/2021,13,BARCELONES,0,Home,13
16/02/2021,17,GARRAF,0,Home,1
16/02/2021,18,GARRIGUES,0,Home,1
16/02/2021,19,GARROTXA,0,Home,1
16/02/2021,20,GIRONES,0,Home,1
16/02/2021,21,MARESME,0,Home,5
16/02/2021,21,MARESME,1,Dona,4
16/02/2021,24,OSONA,0,Home,1
16/02/2021,33,SEGRIA,0,Home,1
16/02/2021,34,SELVA,0,Home,1
16/02/2021,38,URGELL,1,Dona,1
16/02/2021,40,VALLES OCCIDENTAL,0,Home,1
16/02/2021,41,VALLES ORIENTAL,0,Home,4
15/02/2021,01,ALT CAMP,0,Home,1
15/02/2021,02,ALT EMPORDA,1,Dona,1
15/02/2021,03,ALT PENEDES,1,Dona,1
15/02/2021,07,BAGES,0,Home,2
15/02/2021,08,BAIX CAMP,0,Home,1
15/02/2021,09,BAIX EBRE,1,Dona,1
15/02/2021,11,BAIX LLOBREGAT,0,Home,1
15/02/2021,11,BAIX LLOBREGAT,1,Dona,2
15/02/2021,13,BARCELONES,1,Dona,7
15/02/2021,13,BARCELONES,0,Home,4
15/02/2021,16,CONCA DE BARBERA,0,Home,1
15/02/2021,21,MARESME,0,Home,2
15/02/2021,21,MARESME,1,Dona,7
15/02/2021,42,MOIANÈS,0,Home,1
15/02/2021,23,NOGUERA,0,Home,1
15/02/2021,24,OSONA,0,Home,1
15/02/2021,34,SELVA,0,Home,1
15/02/2021,34,SELVA,1,Dona,1
15/02/2021,36,TARRAGONES,1,Dona,1
15/02/2021,39,VALL D'ARAN,0,Home,1
15/02/2021,40,VALLES OCCIDENTAL,0,Home,4
15/02/2021,41,VALLES ORIENTAL,1,Dona,2
14/02/2021,07,BAGES,0,Home,1
14/02/2021,11,BAIX LLOBREGAT,1,Dona,2
14/02/2021,11,BAIX LLOBREGAT,0,Home,3
14/02/2021,13,BARCELONES,1,Dona,3
14/02/2021,13,BARCELONES,0,Home,7
14/02/2021,17,GARRAF,1,Dona,1
14/02/2021,20,GIRONES,1,Dona,1
14/02/2021,21,MARESME,0,Home,3
14/02/2021,21,MARESME,1,Dona,1
14/02/2021,24,OSONA,0,Home,1
14/02/2021,36,TARRAGONES,1,Dona,1
14/02/2021,40,VALLES OCCIDENTAL,0,Home,2
13/02/2021,01,ALT CAMP,0,Home,1
13/02/2021,02,ALT EMPORDA,0,Home,1
13/02/2021,03,ALT PENEDES,0,Home,1
13/02/2021,03,ALT PENEDES,1,Dona,1
13/02/2021,08,BAIX CAMP,0,Home,1
13/02/2021,10,BAIX EMPORDA,0,Home,1
13/02/2021,11,BAIX LLOBREGAT,0,Home,1
13/02/2021,11,BAIX LLOBREGAT,1,Dona,4
13/02/2021,13,BARCELONES,0,Home,13
13/02/2021,13,BARCELONES,1,Dona,9
13/02/2021,17,GARRAF,1,Dona,1
13/02/2021,17,GARRAF,0,Home,1
13/02/2021,18,GARRIGUES,0,Home,2
13/02/2021,20,GIRONES,0,Home,1
13/02/2021,21,MARESME,0,Home,2
13/02/2021,21,MARESME,1,Dona,2
13/02/2021,34,SELVA,0,Home,1
13/02/2021,34,SELVA,1,Dona,1
13/02/2021,36,TARRAGONES,1,Dona,2
13/02/2021,39,VALL D'ARAN,1,Dona,1
13/02/2021,40,VALLES OCCIDENTAL,1,Dona,2
12/02/2021,03,ALT PENEDES,1,Dona,1
12/02/2021,07,BAGES,0,Home,2
12/02/2021,08,BAIX CAMP,1,Dona,1
12/02/2021,11,BAIX LLOBREGAT,1,Dona,3
